Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
587,2015-04-07 17:31:21,2015-04-07 17:41:09,31241,Thomas Circle,31246,M St & Pennsylvania Ave NW,W00767,Member
789,2015-04-07 17:35:30,2015-04-07 17:48:40,31213,17th & K St NW,31119,14th & Belmont St NW,W20649,Member
720,2015-04-07 17:41:52,2015-04-07 17:53:53,31606,Potomac & Pennsylvania Ave SE,31108,4th & M St SW,W20288,Member
834,2015-04-07 17:42:22,2015-04-07 17:56:16,31235,19th St & Constitution Ave NW,31266,11th & M St NW,W20380,Member
785,2015-04-07 18:00:26,2015-04-07 18:13:31,31239,Rhode Island & Connecticut Ave NW,31274,10th & G St NW,W21962,Member
1492,2015-04-07 18:00:31,2015-04-07 18:25:23,31200,Massachusetts Ave & Dupont Circle NW,31308,39th & Veazey St NW,W01042,Member
247,2015-04-07 18:02:22,2015-04-07 18:06:29,31117,15th & Euclid St  NW,31114,18th St & Wyoming Ave NW,W20911,Member
1032,2015-04-07 18:36:34,2015-04-07 18:53:46,31233,17th & K St NW / Farragut Square,31272,Washington & Independence Ave SW/HHS,W20769,Member
1768,2015-04-07 18:38:49,2015-04-07 19:08:18,31264,6th St & Indiana Ave NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W22123,Casual
455,2015-04-07 18:38:53,2015-04-07 18:46:29,31400,Georgia & New Hampshire Ave NW,31404,9th & Upshur St NW,W21680,Member
948,2015-04-07 18:55:35,2015-04-07 19:11:23,31244,4th & E St SW,31608,8th & Eye St SE / Barracks Row,W20796,Member
118,2015-04-07 18:59:14,2015-04-07 19:01:13,31229,New Hampshire Ave & T St NW,31214,17th & Corcoran St NW,W20779,Member
5031,2015-04-07 19:10:22,2015-04-07 20:34:14,31258,Lincoln Memorial,31260,23rd & E St NW ,W20660,Casual
1134,2015-04-07 19:12:23,2015-04-07 19:31:18,31203,14th & Rhode Island Ave NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20635,Member
1188,2015-04-07 19:21:04,2015-04-07 19:40:53,31233,17th & K St NW / Farragut Square,31612,D St & Maryland Ave NE,W20398,Member
433,2015-04-07 19:29:47,2015-04-07 19:37:00,31234,20th & O St NW / Dupont South,31119,14th & Belmont St NW,W01018,Member
3140,2015-04-07 19:29:49,2015-04-07 20:22:10,31271,Constitution Ave & 2nd St NW/DOL,31604,3rd & H St NW,W01385,Casual
567,2015-04-07 19:41:26,2015-04-07 19:50:53,31604,3rd & H St NW,31615,6th & H St NE,W21406,Member
233,2015-04-07 19:49:45,2015-04-07 19:53:39,31257,22nd & I St NW / Foggy Bottom,31212,21st & M St NW,W21637,Member
779,2015-04-07 19:52:21,2015-04-07 20:05:21,31204,20th & E St NW,31225,C & O Canal & Wisconsin Ave NW,W01244,Member
560,2015-04-07 20:09:48,2015-04-07 20:19:08,31119,14th & Belmont St NW,31406,14th & Upshur St NW,W21364,Member
753,2015-04-07 20:12:43,2015-04-07 20:25:16,31277,17th & G St NW,31267,17th St & Massachusetts Ave NW,W20074,Member
1049,2015-04-07 20:17:42,2015-04-07 20:35:12,31241,Thomas Circle,31207,Georgia Ave and Fairmont St NW,W21405,Member
335,2015-04-07 21:42:23,2015-04-07 21:47:59,31618,4th & East Capitol St NE,31607,14th & D St SE,W00566,Member
502,2015-04-07 21:47:23,2015-04-07 21:55:45,31267,17th St & Massachusetts Ave NW,31119,14th & Belmont St NW,W22034,Member
801,2015-04-07 21:58:27,2015-04-07 22:11:48,31224,19th & L St NW,31109,7th & T St NW,W01000,Member
1046,2015-04-07 21:59:13,2015-04-07 22:16:39,31268,12th & U St NW,31505,Eckington Pl & Q St NE,W20675,Member
190,2015-04-07 22:08:22,2015-04-07 22:11:32,31200,Massachusetts Ave & Dupont Circle NW,31212,21st & M St NW,W20195,Member
696,2015-04-07 22:33:16,2015-04-07 22:44:52,31269,3rd St & Pennsylvania Ave SE,31508,Gallaudet / 8th St & Florida Ave NE,W00957,Member
874,2015-04-07 22:50:49,2015-04-07 23:05:24,31228,8th & H St NW,31517,Union Market/6th St & Neal Pl NE,W20514,Member
668,2015-04-07 23:20:25,2015-04-07 23:31:34,31101,14th & V St NW,31245,7th & R St NW / Shaw Library,W01386,Member
520,2015-04-07 23:40:21,2015-04-07 23:49:02,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31617,Bladensburg Rd & Benning Rd NE,W21698,Member
479,2015-04-08 07:21:42,2015-04-08 07:29:41,31201,15th & P St NW,31277,17th & G St NW,W20305,Member
1040,2015-04-08 07:34:47,2015-04-08 07:52:08,31229,New Hampshire Ave & T St NW,31259,20th St & Virginia Ave NW,W00796,Member
700,2015-04-08 07:45:47,2015-04-08 07:57:28,31622,13th & D St NE,31271,Constitution Ave & 2nd St NW/DOL,W20316,Member
580,2015-04-08 07:58:02,2015-04-08 08:07:43,31104,Adams Mill & Columbia Rd NW,31213,17th & K St NW,W21653,Member
588,2015-04-08 08:04:28,2015-04-08 08:14:16,31303,Tenleytown / Wisconsin Ave & Albemarle St NW,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,W21995,Member
844,2015-04-08 08:06:15,2015-04-08 08:20:20,31108,4th & M St SW,31625,3rd & G St SE,W00712,Member
270,2015-04-08 08:07:42,2015-04-08 08:12:12,31202,14th & R St NW,31278,18th & R St NW,W21415,Member
869,2015-04-08 08:09:05,2015-04-08 08:23:34,31108,4th & M St SW,31261,21st St & Constitution Ave NW,W20715,Member
265,2015-04-08 08:14:50,2015-04-08 08:19:15,31104,Adams Mill & Columbia Rd NW,31278,18th & R St NW,W01313,Member
800,2015-04-08 08:18:47,2015-04-08 08:32:07,31314,34th & Water St NW,31100,19th St & Pennsylvania Ave NW,W20811,Member
437,2015-04-08 08:34:42,2015-04-08 08:41:59,31268,12th & U St NW,31230,Metro Center / 12th & G St NW,W20848,Member
513,2015-04-08 08:35:10,2015-04-08 08:43:44,31110,20th St & Florida Ave NW,31220,US Dept of State / Virginia Ave & 21st St NW,W21543,Member
692,2015-04-08 08:43:10,2015-04-08 08:54:42,31103,16th & Harvard St NW,31110,20th St & Florida Ave NW,W20052,Member
579,2015-04-08 09:10:13,2015-04-08 09:19:53,31116,California St & Florida Ave NW,31212,21st & M St NW,W21015,Member
414,2015-04-08 09:11:04,2015-04-08 09:17:58,31614,11th & H St NE,31623,Columbus Circle / Union Station,W22101,Member
357,2015-04-08 09:12:03,2015-04-08 09:18:00,31251,12th & L St NW,31219,10th St & Constitution Ave NW,W01186,Member
210,2015-04-08 09:33:32,2015-04-08 09:37:03,31214,17th & Corcoran St NW,31239,Rhode Island & Connecticut Ave NW,W20467,Member
171,2015-04-08 11:40:51,2015-04-08 11:43:42,31200,Massachusetts Ave & Dupont Circle NW,31239,Rhode Island & Connecticut Ave NW,W20988,Member
688,2015-04-08 11:47:26,2015-04-08 11:58:54,31234,20th & O St NW / Dupont South,31239,Rhode Island & Connecticut Ave NW,W01078,Casual
682,2015-04-08 11:53:40,2015-04-08 12:05:02,31203,14th & Rhode Island Ave NW,31119,14th & Belmont St NW,W20721,Member
1154,2015-04-08 11:58:26,2015-04-08 12:17:41,31249,Jefferson Memorial,31270,8th & D St NW,W22042,Member
628,2015-04-08 12:13:13,2015-04-08 12:23:41,31232,7th & F St NW / National Portrait Gallery,31600,5th & K St NW,W01266,Member
551,2015-04-08 12:25:59,2015-04-08 12:35:11,31200,Massachusetts Ave & Dupont Circle NW,31277,17th & G St NW,W00266,Member
2038,2015-04-08 12:32:36,2015-04-08 13:06:34,31012,26th & S Clark St,31231,14th & D St NW / Ronald Reagan Building,W20481,Casual
400,2015-04-08 12:33:44,2015-04-08 12:40:25,31214,17th & Corcoran St NW,31213,17th & K St NW,W00748,Member
198,2015-04-08 12:36:19,2015-04-08 12:39:38,31200,Massachusetts Ave & Dupont Circle NW,31213,17th & K St NW,W20335,Member
1622,2015-04-08 13:06:11,2015-04-08 13:33:13,31243,4th & C St SW,31274,10th & G St NW,W00218,Casual
1581,2015-04-08 13:21:09,2015-04-08 13:47:30,31258,Lincoln Memorial,31249,Jefferson Memorial,W20162,Casual
110,2015-04-08 13:42:30,2015-04-08 13:44:21,31638,1st & H St NW,31637,North Capitol St & G Pl NE,W20483,Member
516,2015-04-08 14:29:50,2015-04-08 14:38:26,31600,5th & K St NW,31204,20th & E St NW,W21256,Member
619,2015-04-08 14:51:02,2015-04-08 15:01:21,31231,14th & D St NW / Ronald Reagan Building,31624,North Capitol St & F St NW,W00811,Member
4281,2015-04-08 14:54:52,2015-04-08 16:06:13,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,31200,Massachusetts Ave & Dupont Circle NW,W21242,Casual
1106,2015-04-08 15:04:23,2015-04-08 15:22:50,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W21576,Casual
553,2015-04-08 15:22:27,2015-04-08 15:31:41,31115,Columbia Rd & Georgia Ave NW,31101,14th & V St NW,W20188,Casual
1557,2015-04-08 15:26:58,2015-04-08 15:52:56,31014,Lynn & 19th St North,31002,20th & Crystal Dr,W21523,Member
1067,2015-04-08 15:44:06,2015-04-08 16:01:54,31255,24th & N St NW,31232,7th & F St NW / National Portrait Gallery,W00192,Member
1131,2015-04-08 15:49:29,2015-04-08 16:08:21,31247,Jefferson Dr & 14th St SW,31229,New Hampshire Ave & T St NW,W22199,Casual
619,2015-04-08 15:51:10,2015-04-08 16:01:30,31242,18th St & Pennsylvania Ave NW,31256,10th & E St NW,W00729,Casual
660,2015-04-08 15:55:13,2015-04-08 16:06:13,31272,Washington & Independence Ave SW/HHS,31256,10th & E St NW,W01136,Member
1476,2015-04-08 16:03:01,2015-04-08 16:27:38,31624,North Capitol St & F St NW,31271,Constitution Ave & 2nd St NW/DOL,W00787,Casual
1223,2015-04-08 16:54:16,2015-04-08 17:14:39,31101,14th & V St NW,31621,4th & D St NW / Judiciary Square,W21943,Member
511,2015-04-08 17:09:26,2015-04-08 17:17:57,31089,Court House Metro / 15th & N Uhle St ,31033,Barcroft Community Center,W01208,Member
433,2015-04-08 17:22:40,2015-04-08 17:29:53,31222,New York Ave & 15th St NW,31265,5th St & Massachusetts Ave NW,W21660,Member
655,2015-04-08 17:23:06,2015-04-08 17:34:01,31230,Metro Center / 12th & G St NW,31111,10th & U St NW,W20687,Member
195,2015-04-08 17:27:13,2015-04-08 17:30:28,31211,Kennedy Center,31260,23rd & E St NW ,W21818,Casual
286,2015-04-08 17:27:31,2015-04-08 17:32:18,31624,North Capitol St & F St NW,31264,6th St & Indiana Ave NW,W22164,Member
580,2015-04-08 17:32:25,2015-04-08 17:42:06,31200,Massachusetts Ave & Dupont Circle NW,31103,16th & Harvard St NW,W21398,Member
1040,2015-04-08 17:33:38,2015-04-08 17:50:58,31230,Metro Center / 12th & G St NW,31108,4th & M St SW,W20032,Member
315,2015-04-08 17:35:47,2015-04-08 17:41:03,31109,7th & T St NW,31223,Convention Center / 7th & M St NW,W21344,Member
244,2015-04-08 17:45:09,2015-04-08 17:49:13,31254,15th & K St NW,31263,10th & K St NW,W00851,Member
591,2015-04-08 17:47:51,2015-04-08 17:57:43,31227,13th St & New York Ave NW,31624,North Capitol St & F St NW,W20198,Member
1783,2015-04-08 17:53:08,2015-04-08 18:22:52,31614,11th & H St NE,31270,8th & D St NW,W00730,Casual
883,2015-04-08 17:55:16,2015-04-08 18:10:00,31619,Lincoln Park / 13th & East Capitol St NE ,31243,4th & C St SW,W20628,Member
543,2015-04-08 17:56:51,2015-04-08 18:05:55,31313,Connecticut Ave & Tilden St NW,31308,39th & Veazey St NW,W22149,Casual
789,2015-04-08 18:28:03,2015-04-08 18:41:12,31277,17th & G St NW,31223,Convention Center / 7th & M St NW,W00893,Member
148,2015-04-08 18:33:31,2015-04-08 18:35:59,31105,14th & Harvard St NW,31117,15th & Euclid St  NW,W00551,Member
205,2015-04-08 18:34:44,2015-04-08 18:38:10,31636,New Jersey Ave & N St NW/Dunbar HS,31603,1st & M St NE,W00280,Member
733,2015-04-08 18:46:55,2015-04-08 18:59:09,31619,Lincoln Park / 13th & East Capitol St NE ,31209,1st & N St  SE,W00574,Member
658,2015-04-08 18:46:58,2015-04-08 18:57:57,31227,13th St & New York Ave NW,31638,1st & H St NW,W01180,Member
349,2015-04-08 18:54:30,2015-04-08 19:00:19,31241,Thomas Circle,31101,14th & V St NW,W21426,Member
1210,2015-04-08 19:03:34,2015-04-08 19:23:44,31264,6th St & Indiana Ave NW,31202,14th & R St NW,W00491,Member
1187,2015-04-08 19:14:35,2015-04-08 19:34:23,31253,19th & K St NW,31229,New Hampshire Ave & T St NW,W01255,Casual
1570,2015-04-08 19:22:02,2015-04-08 19:48:12,31253,19th & K St NW,31617,Bladensburg Rd & Benning Rd NE,W00044,Member
782,2015-04-08 19:42:29,2015-04-08 19:55:31,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W21177,Member
7149,2015-04-08 19:44:13,2015-04-08 21:43:23,31214,17th & Corcoran St NW,31200,Massachusetts Ave & Dupont Circle NW,W22145,Member
211,2015-04-08 20:21:48,2015-04-08 20:25:20,31264,6th St & Indiana Ave NW,31624,North Capitol St & F St NW,W01065,Member
708,2015-04-08 20:24:20,2015-04-08 20:36:09,31200,Massachusetts Ave & Dupont Circle NW,31105,14th & Harvard St NW,W20019,Member
347,2015-04-08 20:34:14,2015-04-08 20:40:01,31110,20th St & Florida Ave NW,31268,12th & U St NW,W21223,Member
299,2015-04-08 20:36:28,2015-04-08 20:41:27,31246,M St & Pennsylvania Ave NW,31314,34th & Water St NW,W21933,Member
387,2015-04-08 20:42:30,2015-04-08 20:48:57,31002,20th & Crystal Dr,31091,S Joyce & 16th St S,W20151,Member
549,2015-04-08 20:46:10,2015-04-08 20:55:19,31610,Eastern Market / 7th & North Carolina Ave SE,31616,3rd & H St NE,W21356,Member
708,2015-04-08 20:50:02,2015-04-08 21:01:51,31232,7th & F St NW / National Portrait Gallery,31203,14th & Rhode Island Ave NW,W00178,Member
208,2015-04-08 20:55:29,2015-04-08 20:58:58,31616,3rd & H St NE,31638,1st & H St NW,W00947,Member
749,2015-04-08 21:36:00,2015-04-08 21:48:29,31274,10th & G St NW,31506,1st & Rhode Island Ave NW,W21865,Member
338,2015-04-08 21:41:38,2015-04-08 21:47:17,31222,New York Ave & 15th St NW,31100,19th St & Pennsylvania Ave NW,W20581,Member
441,2015-04-08 21:47:18,2015-04-08 21:54:39,31116,California St & Florida Ave NW,31119,14th & Belmont St NW,W21380,Member
1295,2015-04-08 22:11:58,2015-04-08 22:33:34,31628,1st & K St SE,31610,Eastern Market / 7th & North Carolina Ave SE,W01003,Member
1173,2015-04-08 22:54:08,2015-04-08 23:13:41,31401,14th St & Spring Rd NW,31604,3rd & H St NW,W01158,Member
630,2015-04-08 23:01:38,2015-04-08 23:12:08,31201,15th & P St NW,31104,Adams Mill & Columbia Rd NW,W00905,Member
388,2015-04-08 23:58:01,2015-04-09 00:04:29,31121,Calvert St & Woodley Pl NW,31110,20th St & Florida Ave NW,W00378,Member
481,2015-04-09 00:22:51,2015-04-09 00:30:52,31111,10th & U St NW,31113,Columbia Rd & Belmont St NW,W21424,Member
532,2015-04-09 06:36:47,2015-04-09 06:45:39,31270,8th & D St NW,31220,US Dept of State / Virginia Ave & 21st St NW,W21028,Member
270,2015-04-09 06:39:47,2015-04-09 06:44:18,32026,Carroll & Ethan Allen Ave,31408,Takoma Metro,W20494,Member
146,2015-04-09 06:54:23,2015-04-09 06:56:50,31113,Columbia Rd & Belmont St NW,31121,Calvert St & Woodley Pl NW,W01160,Member
465,2015-04-09 07:01:50,2015-04-09 07:09:35,31241,Thomas Circle,31232,7th & F St NW / National Portrait Gallery,W21405,Member
504,2015-04-09 07:26:32,2015-04-09 07:34:56,31229,New Hampshire Ave & T St NW,31254,15th & K St NW,W20527,Member
839,2015-04-09 07:44:30,2015-04-09 07:58:29,31506,1st & Rhode Island Ave NW,31623,Columbus Circle / Union Station,W20334,Member
338,2015-04-09 07:55:45,2015-04-09 08:01:24,31260,23rd & E St NW ,31215,Georgetown Harbor / 30th St NW,W21513,Member
208,2015-04-09 07:57:10,2015-04-09 08:00:38,31612,D St & Maryland Ave NE,31623,Columbus Circle / Union Station,W20493,Member
778,2015-04-09 08:15:37,2015-04-09 08:28:35,31106,Calvert & Biltmore St NW,31213,17th & K St NW,W20447,Member
654,2015-04-09 08:16:20,2015-04-09 08:27:14,31115,Columbia Rd & Georgia Ave NW,31227,13th St & New York Ave NW,W00838,Member
1361,2015-04-09 08:19:59,2015-04-09 08:42:40,31115,Columbia Rd & Georgia Ave NW,31260,23rd & E St NW ,W21640,Member
329,2015-04-09 08:42:40,2015-04-09 08:48:10,31265,5th St & Massachusetts Ave NW,31227,13th St & New York Ave NW,W21673,Member
654,2015-04-09 08:52:53,2015-04-09 09:03:47,31203,14th & Rhode Island Ave NW,31624,North Capitol St & F St NW,W00592,Member
120,2015-04-09 08:55:10,2015-04-09 08:57:11,31241,Thomas Circle,31266,11th & M St NW,W00449,Member
556,2015-04-09 08:56:28,2015-04-09 09:05:44,31623,Columbus Circle / Union Station,31625,3rd & G St SE,W00719,Member
264,2015-04-09 09:01:14,2015-04-09 09:05:39,31241,Thomas Circle,31227,13th St & New York Ave NW,W20811,Member
125,2015-04-09 09:02:07,2015-04-09 09:04:13,31004,Aurora Hills Community Ctr/18th & Hayes St,31005,Pentagon City Metro / 12th & S Hayes St,W20615,Member
359,2015-04-09 09:11:23,2015-04-09 09:17:23,31265,5th St & Massachusetts Ave NW,31262,11th & F St NW,W00717,Member
509,2015-04-09 09:19:22,2015-04-09 09:27:52,31610,Eastern Market / 7th & North Carolina Ave SE,31623,Columbus Circle / Union Station,W20088,Member
224,2015-04-09 09:22:11,2015-04-09 09:25:56,31212,21st & M St NW,31253,19th & K St NW,W20617,Member
771,2015-04-09 09:31:45,2015-04-09 09:44:36,31632,15th & F St NE,31637,North Capitol St & G Pl NE,W21590,Member
453,2015-04-09 09:34:04,2015-04-09 09:41:37,31267,17th St & Massachusetts Ave NW,31223,Convention Center / 7th & M St NW,W20527,Member
255,2015-04-09 09:53:03,2015-04-09 09:57:19,31623,Columbus Circle / Union Station,31615,6th & H St NE,W21671,Member
380,2015-04-09 10:24:39,2015-04-09 10:30:59,31200,Massachusetts Ave & Dupont Circle NW,31259,20th St & Virginia Ave NW,W20302,Member
545,2015-04-09 10:39:27,2015-04-09 10:48:33,31405,Georgia Ave & Emerson St NW,31602,Park Rd & Holmead Pl NW,W20254,Member
1012,2015-04-09 12:01:37,2015-04-09 12:18:30,31229,New Hampshire Ave & T St NW,31507,1st & Washington Hospital Center NW,W00445,Member
140,2015-04-09 12:10:09,2015-04-09 12:12:29,31262,11th & F St NW,31228,8th & H St NW,W21189,Member
1007,2015-04-09 12:16:54,2015-04-09 12:33:41,31229,New Hampshire Ave & T St NW,31508,Gallaudet / 8th St & Florida Ave NE,W21129,Member
256,2015-04-09 12:29:39,2015-04-09 12:33:56,31511,12th & Irving St NE,31510,18th St & Rhode Island Ave NE,W21577,Member
293,2015-04-09 12:34:52,2015-04-09 12:39:46,31623,Columbus Circle / Union Station,31603,1st & M St NE,W21191,Member
420,2015-04-09 12:35:48,2015-04-09 12:42:48,31606,Potomac & Pennsylvania Ave SE,31209,1st & N St  SE,W20750,Member
764,2015-04-09 12:43:14,2015-04-09 12:55:58,31624,North Capitol St & F St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W21656,Member
776,2015-04-09 13:00:56,2015-04-09 13:13:52,31200,Massachusetts Ave & Dupont Circle NW,31230,Metro Center / 12th & G St NW,W20310,Member
244,2015-04-09 13:22:39,2015-04-09 13:26:44,31623,Columbus Circle / Union Station,31631,8th & F St NE,W00602,Member
454,2015-04-09 14:01:11,2015-04-09 14:08:46,31207,Georgia Ave and Fairmont St NW,31101,14th & V St NW,W01375,Member
1114,2015-04-09 14:36:30,2015-04-09 14:55:05,31236,37th & O St NW / Georgetown University,31204,20th & E St NW,W00458,Member
363,2015-04-09 14:42:25,2015-04-09 14:48:28,31222,New York Ave & 15th St NW,31219,10th St & Constitution Ave NW,W00345,Member
633,2015-04-09 14:53:49,2015-04-09 15:04:22,31029,N Veitch  & 20th St N,31236,37th & O St NW / Georgetown University,W20262,Member
354,2015-04-09 15:33:36,2015-04-09 15:39:31,31622,13th & D St NE,31623,Columbus Circle / Union Station,W21054,Member
9900,2015-04-09 15:52:45,2015-04-09 18:37:45,31231,14th & D St NW / Ronald Reagan Building,31232,7th & F St NW / National Portrait Gallery,W00792,Casual
780,2015-04-09 16:30:35,2015-04-09 16:43:35,31264,6th St & Indiana Ave NW,31603,1st & M St NE,W20652,Member
290,2015-04-09 16:36:48,2015-04-09 16:41:38,31244,4th & E St SW,31271,Constitution Ave & 2nd St NW/DOL,W20730,Member
454,2015-04-09 16:42:27,2015-04-09 16:50:01,31624,North Capitol St & F St NW,31262,11th & F St NW,W20614,Member
364,2015-04-09 16:45:08,2015-04-09 16:51:12,31625,3rd & G St SE,31108,4th & M St SW,W01205,Member
572,2015-04-09 16:45:38,2015-04-09 16:55:11,31236,37th & O St NW / Georgetown University,31014,Lynn & 19th St North,W20183,Member
1229,2015-04-09 16:50:29,2015-04-09 17:10:59,31215,Georgetown Harbor / 30th St NW,31247,Jefferson Dr & 14th St SW,W00520,Member
1632,2015-04-09 16:51:59,2015-04-09 17:19:12,31209,1st & N St  SE,31218,L'Enfant Plaza / 7th & C St SW,W21705,Casual
236,2015-04-09 16:53:09,2015-04-09 16:57:05,31237,25th St & Pennsylvania Ave NW,31212,21st & M St NW,W00762,Member
584,2015-04-09 16:56:40,2015-04-09 17:06:25,31213,17th & K St NW,31217,USDA / 12th & Independence Ave SW,W00425,Member
761,2015-04-09 16:58:37,2015-04-09 17:11:18,31236,37th & O St NW / Georgetown University,31031,15th & N Scott St,W21207,Member
561,2015-04-09 17:03:31,2015-04-09 17:12:52,31265,5th St & Massachusetts Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W00584,Member
1333,2015-04-09 17:06:33,2015-04-09 17:28:46,31007,Crystal City Metro / 18th & Bell St,31249,Jefferson Memorial,W20983,Member
1737,2015-04-09 17:09:11,2015-04-09 17:38:09,31621,4th & D St NW / Judiciary Square,31401,14th St & Spring Rd NW,W21791,Member
442,2015-04-09 17:14:32,2015-04-09 17:21:54,31219,10th St & Constitution Ave NW,31231,14th & D St NW / Ronald Reagan Building,W00421,Casual
645,2015-04-09 17:18:21,2015-04-09 17:29:07,31204,20th & E St NW,31230,Metro Center / 12th & G St NW,W21303,Casual
568,2015-04-09 17:41:57,2015-04-09 17:51:25,31603,1st & M St NE,31266,11th & M St NW,W20652,Member
576,2015-04-09 17:43:07,2015-04-09 17:52:44,31246,M St & Pennsylvania Ave NW,31214,17th & Corcoran St NW,W20661,Member
1478,2015-04-09 17:44:12,2015-04-09 18:08:51,31265,5th St & Massachusetts Ave NW,31229,New Hampshire Ave & T St NW,W00778,Member
483,2015-04-09 17:44:15,2015-04-09 17:52:19,31238,14th & G St NW,31247,Jefferson Dr & 14th St SW,W00412,Member
882,2015-04-09 17:48:03,2015-04-09 18:02:46,31234,20th & O St NW / Dupont South,31263,10th & K St NW,W01266,Member
420,2015-04-09 17:55:17,2015-04-09 18:02:17,31111,10th & U St NW,31239,Rhode Island & Connecticut Ave NW,W20443,Member
243,2015-04-09 18:02:53,2015-04-09 18:06:56,31276,15th & L St NW,31241,Thomas Circle,W21688,Casual
426,2015-04-09 18:03:36,2015-04-09 18:10:43,31612,D St & Maryland Ave NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20194,Member
572,2015-04-09 18:08:06,2015-04-09 18:17:38,31621,4th & D St NW / Judiciary Square,31628,1st & K St SE,W20725,Member
1025,2015-04-09 18:10:27,2015-04-09 18:27:33,31217,USDA / 12th & Independence Ave SW,31247,Jefferson Dr & 14th St SW,W21016,Casual
423,2015-04-09 18:35:00,2015-04-09 18:42:03,31213,17th & K St NW,31238,14th & G St NW,W00078,Member
487,2015-04-09 18:45:43,2015-04-09 18:53:50,31622,13th & D St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20449,Member
482,2015-04-09 18:58:50,2015-04-09 19:06:52,31234,20th & O St NW / Dupont South,31275,New Hampshire Ave & 24th St NW,W01018,Member
470,2015-04-09 18:59:44,2015-04-09 19:07:34,31048,King St Metro South,31042,Market Square / King St & Royal St,W21782,Member
897,2015-04-09 19:30:04,2015-04-09 19:45:01,31238,14th & G St NW,31116,California St & Florida Ave NW,W00962,Member
570,2015-04-09 19:38:45,2015-04-09 19:48:16,31228,8th & H St NW,31276,15th & L St NW,W00940,Casual
625,2015-04-09 19:44:55,2015-04-09 19:55:20,31041,Prince St & Union St,31048,King St Metro South,W21779,Member
1829,2015-04-09 19:53:50,2015-04-09 20:24:19,31261,21st St & Constitution Ave NW,31233,17th & K St NW / Farragut Square,W21259,Casual
437,2015-04-09 21:26:24,2015-04-09 21:33:42,31602,Park Rd & Holmead Pl NW,31404,9th & Upshur St NW,W01430,Member
1015,2015-04-09 22:05:36,2015-04-09 22:22:31,31624,North Capitol St & F St NW,31266,11th & M St NW,W01154,Member
353,2015-04-09 22:08:56,2015-04-09 22:14:49,31268,12th & U St NW,31118,3rd & Elm St NW,W00077,Member
481,2015-04-09 23:09:43,2015-04-09 23:17:44,31253,19th & K St NW,31110,20th St & Florida Ave NW,W21380,Member
644,2015-04-09 23:43:30,2015-04-09 23:54:15,31216,14th St & New York Ave NW,31218,L'Enfant Plaza / 7th & C St SW,W21276,Member
425,2015-04-10 07:19:12,2015-04-10 07:26:17,31632,15th & F St NE,31623,Columbus Circle / Union Station,W01186,Member
832,2015-04-10 07:35:44,2015-04-10 07:49:37,31104,Adams Mill & Columbia Rd NW,31215,Georgetown Harbor / 30th St NW,W20325,Member
2014,2015-04-10 07:42:30,2015-04-10 08:16:04,31619,Lincoln Park / 13th & East Capitol St NE ,31261,21st St & Constitution Ave NW,W21373,Member
1233,2015-04-10 07:46:22,2015-04-10 08:06:56,31117,15th & Euclid St  NW,31217,USDA / 12th & Independence Ave SW,W20995,Member
678,2015-04-10 07:53:51,2015-04-10 08:05:10,31623,Columbus Circle / Union Station,31217,USDA / 12th & Independence Ave SW,W21955,Member
787,2015-04-10 07:55:00,2015-04-10 08:08:07,31265,5th St & Massachusetts Ave NW,31244,4th & E St SW,W20959,Member
1137,2015-04-10 07:57:13,2015-04-10 08:16:11,31249,Jefferson Memorial,31005,Pentagon City Metro / 12th & S Hayes St,W21988,Member
533,2015-04-10 08:04:14,2015-04-10 08:13:08,31252,21st St & Pennsylvania Ave NW,31258,Lincoln Memorial,W21944,Member
597,2015-04-10 08:31:08,2015-04-10 08:41:06,31049,Utah St & 11th St N ,31017,Wilson Blvd & N Uhle St,W21157,Member
596,2015-04-10 08:34:48,2015-04-10 08:44:44,31214,17th & Corcoran St NW,31215,Georgetown Harbor / 30th St NW,W21073,Member
818,2015-04-10 08:37:20,2015-04-10 08:50:59,31014,Lynn & 19th St North,31275,New Hampshire Ave & 24th St NW,W20768,Member
752,2015-04-10 08:40:58,2015-04-10 08:53:31,31503,Florida Ave & R St NW,31239,Rhode Island & Connecticut Ave NW,W20307,Member
585,2015-04-10 08:42:49,2015-04-10 08:52:34,31101,14th & V St NW,31238,14th & G St NW,W20376,Member
713,2015-04-10 08:52:48,2015-04-10 09:04:42,31017,Wilson Blvd & N Uhle St,31024,Virginia Square Metro / N Monroe St & 9th St N,W00481,Member
245,2015-04-10 08:56:52,2015-04-10 09:00:57,31229,New Hampshire Ave & T St NW,31200,Massachusetts Ave & Dupont Circle NW,W20045,Member
